country,Country Code,year,emissions
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Romania,ROU,1992,2
Romania,ROU,1993,1.84
Romania,ROU,1994,1.73
Romania,ROU,1995,1.79
Romania,ROU,1996,1.88
Romania,ROU,1997,1.73
Romania,ROU,1998,1.57
Romania,ROU,1999,1.27
Romania,ROU,2000,1.3
Romania,ROU,2001,1.44
Romania,ROU,2002,1.45
Romania,ROU,2003,1.58
Romania,ROU,2004,1.59
Romania,ROU,2005,1.65
Romania,ROU,2006,1.78
Romania,ROU,2007,1.97
Romania,ROU,2008,1.97
Romania,ROU,2009,1.6
Romania,ROU,2010,1.53
Romania,ROU,2011,1.63
Romania,ROU,2012,1.61
Romania,ROU,2013,1.42
Romania,ROU,2014,1.39
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,2.75
Romania,ROU,1991,2.28
Romania,ROU,1961,0
Romania,ROU,1962,0
Romania,ROU,1963,0
Romania,ROU,1964,0
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Russian Federation,RUS,1992,4.42
Russian Federation,RUS,1993,4.02
Russian Federation,RUS,1994,3.52
Russian Federation,RUS,1995,3.61
Russian Federation,RUS,1996,3.37
Russian Federation,RUS,1997,3.21
Russian Federation,RUS,1998,3.14
Russian Federation,RUS,1999,3.11
Russian Federation,RUS,2000,3.23
Russian Federation,RUS,2001,3.29
Russian Federation,RUS,2002,3.25
Russian Federation,RUS,2003,3.38
Russian Federation,RUS,2004,3.38
Russian Federation,RUS,2005,3.41
Russian Federation,RUS,2006,3.62
Russian Federation,RUS,2007,3.71
Russian Federation,RUS,2008,3.81
Russian Federation,RUS,2009,3.44
Russian Federation,RUS,2010,3.77
Russian Federation,RUS,2011,3.99
Russian Federation,RUS,2012,3.83
Russian Federation,RUS,2013,3.72
Russian Federation,RUS,2014,3.58
Russian Federation,RUS,1980,0
Russian Federation,RUS,1981,0
Russian Federation,RUS,1982,0
Russian Federation,RUS,1983,0
Russian Federation,RUS,1984,0
Russian Federation,RUS,1985,0
Russian Federation,RUS,1986,0
Russian Federation,RUS,1987,0
Russian Federation,RUS,1988,0
Russian Federation,RUS,1989,0
Russian Federation,RUS,1990,0
Russian Federation,RUS,1991,0
Russian Federation,RUS,1961,0
Russian Federation,RUS,1962,0
Russian Federation,RUS,1963,0
Russian Federation,RUS,1964,0
Russian Federation,RUS,1965,0
Russian Federation,RUS,1966,0
Russian Federation,RUS,1967,0
Russian Federation,RUS,1968,0
Russian Federation,RUS,1969,0
Russian Federation,RUS,1970,0
Russian Federation,RUS,1971,0
Russian Federation,RUS,1972,0
Russian Federation,RUS,1973,0
Russian Federation,RUS,1974,0
Russian Federation,RUS,1975,0
Russian Federation,RUS,1976,0
Russian Federation,RUS,1977,0
Russian Federation,RUS,1978,0
Russian Federation,RUS,1979,0
Rwanda,RWA,1992,0.03
Rwanda,RWA,1993,0.03
Rwanda,RWA,1994,0.03
Rwanda,RWA,1995,0.04
Rwanda,RWA,1996,0.05
Rwanda,RWA,1997,0.05
Rwanda,RWA,1998,0.05
Rwanda,RWA,1999,0.04
Rwanda,RWA,2000,0.03
Rwanda,RWA,2001,0.03
Rwanda,RWA,2002,0.03
Rwanda,RWA,2003,0.03
Rwanda,RWA,2004,0.04
Rwanda,RWA,2005,0.04
Rwanda,RWA,2006,0.04
Rwanda,RWA,2007,0.05
Rwanda,RWA,2008,0.06
Rwanda,RWA,2009,0.06
Rwanda,RWA,2010,0.07
Rwanda,RWA,2011,0.07
Rwanda,RWA,2012,0.08
Rwanda,RWA,2013,0.08
Rwanda,RWA,2014,0.08
Rwanda,RWA,1980,0.04
Rwanda,RWA,1981,0.05
Rwanda,RWA,1982,0.04
Rwanda,RWA,1983,0.05
Rwanda,RWA,1984,0.04
Rwanda,RWA,1985,0.04
Rwanda,RWA,1986,0.04
Rwanda,RWA,1987,0.04
Rwanda,RWA,1988,0.04
Rwanda,RWA,1989,0.04
Rwanda,RWA,1990,0.03
Rwanda,RWA,1991,0.03
Rwanda,RWA,1961,0.01
Rwanda,RWA,1962,0.01
Rwanda,RWA,1963,0.01
Rwanda,RWA,1964,0.01
Rwanda,RWA,1965,0.01
Rwanda,RWA,1966,0.01
Rwanda,RWA,1967,0.01
Rwanda,RWA,1968,0.01
Rwanda,RWA,1969,0.01
Rwanda,RWA,1970,0.01
Rwanda,RWA,1971,0.01
Rwanda,RWA,1972,0.01
Rwanda,RWA,1973,0.01
Rwanda,RWA,1974,0.01
Rwanda,RWA,1975,0.02
Rwanda,RWA,1976,0.03
Rwanda,RWA,1977,0.03
Rwanda,RWA,1978,0.03
Rwanda,RWA,1979,0.03
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,4.7
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1961,0
Saudi Arabia,SAU,1962,0
Saudi Arabia,SAU,1963,0
Saudi Arabia,SAU,1964,0
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Senegal,SEN,1992,0
Senegal,SEN,1993,0
Senegal,SEN,1994,0
Senegal,SEN,1995,0
Senegal,SEN,1996,0
Senegal,SEN,1997,0
Senegal,SEN,1998,0
Senegal,SEN,1999,0
Senegal,SEN,2000,0
Senegal,SEN,2001,0
Senegal,SEN,2002,0
Senegal,SEN,2003,0
Senegal,SEN,2004,0
Senegal,SEN,2005,0
Senegal,SEN,2006,0
Senegal,SEN,2007,0
Senegal,SEN,2008,0
Senegal,SEN,2009,0
Senegal,SEN,2010,0
Senegal,SEN,2011,0
Senegal,SEN,2012,0
Senegal,SEN,2013,0
Senegal,SEN,2014,0.27
Senegal,SEN,1980,0
Senegal,SEN,1981,0
Senegal,SEN,1982,0
Senegal,SEN,1983,0
Senegal,SEN,1984,0
Senegal,SEN,1985,0
Senegal,SEN,1986,0
Senegal,SEN,1987,0
Senegal,SEN,1988,0
Senegal,SEN,1989,0
Senegal,SEN,1990,0
Senegal,SEN,1991,0
Senegal,SEN,1961,0
Senegal,SEN,1962,0
Senegal,SEN,1963,0
Senegal,SEN,1964,0
Senegal,SEN,1965,0
Senegal,SEN,1966,0
Senegal,SEN,1967,0
Senegal,SEN,1968,0
Senegal,SEN,1969,0
Senegal,SEN,1970,0
Senegal,SEN,1971,0
Senegal,SEN,1972,0
Senegal,SEN,1973,0
Senegal,SEN,1974,0
Senegal,SEN,1975,0
Senegal,SEN,1976,0
Senegal,SEN,1977,0
Senegal,SEN,1978,0
Senegal,SEN,1979,0
Serbia,SRB,1992,0
Serbia,SRB,1993,0
Serbia,SRB,1994,0
Serbia,SRB,1995,0
Serbia,SRB,1996,0
Serbia,SRB,1997,0
Serbia,SRB,1998,0
Serbia,SRB,1999,0
Serbia,SRB,2000,0
Serbia,SRB,2001,0
Serbia,SRB,2002,0
Serbia,SRB,2003,0
Serbia,SRB,2004,0
Serbia,SRB,2005,0
Serbia,SRB,2006,1.98
Serbia,SRB,2007,2
Serbia,SRB,2008,1.93
Serbia,SRB,2009,1.76
Serbia,SRB,2010,1.71
Serbia,SRB,2011,1.87
Serbia,SRB,2012,1.8
Serbia,SRB,2013,1.75
Serbia,SRB,2014,1.53
Serbia,SRB,1980,0
Serbia,SRB,1981,0
Serbia,SRB,1982,0
Serbia,SRB,1983,0
Serbia,SRB,1984,0
Serbia,SRB,1985,0
Serbia,SRB,1986,0
Serbia,SRB,1987,0
Serbia,SRB,1988,0
Serbia,SRB,1989,0
Serbia,SRB,1990,0
Serbia,SRB,1991,0
Serbia,SRB,1961,0
Serbia,SRB,1962,0
Serbia,SRB,1963,0
Serbia,SRB,1964,0
Serbia,SRB,1965,0
Serbia,SRB,1966,0
Serbia,SRB,1967,0
Serbia,SRB,1968,0
Serbia,SRB,1969,0
Serbia,SRB,1970,0
Serbia,SRB,1971,0
Serbia,SRB,1972,0
Serbia,SRB,1973,0
Serbia,SRB,1974,0
Serbia,SRB,1975,0
Serbia,SRB,1976,0
Serbia,SRB,1977,0
Serbia,SRB,1978,0
Serbia,SRB,1979,0
Sierra Leone,SLE,1992,0.07
Sierra Leone,SLE,1993,0.07
Sierra Leone,SLE,1994,0.08
Sierra Leone,SLE,1995,0.07
Sierra Leone,SLE,1996,0.08
Sierra Leone,SLE,1997,0.07
Sierra Leone,SLE,1998,0.07
Sierra Leone,SLE,1999,0.07
Sierra Leone,SLE,2000,0.07
Sierra Leone,SLE,2001,0.09
Sierra Leone,SLE,2002,0.1
Sierra Leone,SLE,2003,0.1
Sierra Leone,SLE,2004,0.09
Sierra Leone,SLE,2005,0.08
Sierra Leone,SLE,2006,0.09
Sierra Leone,SLE,2007,0.08
Sierra Leone,SLE,2008,0.08
Sierra Leone,SLE,2009,0.08
Sierra Leone,SLE,2010,0.08
Sierra Leone,SLE,2011,0.09
Sierra Leone,SLE,2012,0.09
Sierra Leone,SLE,2013,0.1
Sierra Leone,SLE,2014,0.08
Sierra Leone,SLE,1980,0.11
Sierra Leone,SLE,1981,0.11
Sierra Leone,SLE,1982,0.09
Sierra Leone,SLE,1983,0.1
Sierra Leone,SLE,1984,0.08
Sierra Leone,SLE,1985,0.09
Sierra Leone,SLE,1986,0.09
Sierra Leone,SLE,1987,0.07
Sierra Leone,SLE,1988,0.07
Sierra Leone,SLE,1989,0.06
Sierra Leone,SLE,1990,0.07
Sierra Leone,SLE,1991,0.07
Sierra Leone,SLE,1961,0.11
Sierra Leone,SLE,1962,0.11
Sierra Leone,SLE,1963,0.12
Sierra Leone,SLE,1964,0.11
Sierra Leone,SLE,1965,0.1
Sierra Leone,SLE,1966,0.1
Sierra Leone,SLE,1967,0.09
Sierra Leone,SLE,1968,0.11
Sierra Leone,SLE,1969,0.21
Sierra Leone,SLE,1970,0.18
Sierra Leone,SLE,1971,0.16
Sierra Leone,SLE,1972,0.14
Sierra Leone,SLE,1973,0.14
Sierra Leone,SLE,1974,0.12
Sierra Leone,SLE,1975,0.1
Sierra Leone,SLE,1976,0.1
Sierra Leone,SLE,1977,0.1
Sierra Leone,SLE,1978,0.12
Sierra Leone,SLE,1979,0.12
Singapore,SGP,1992,4.33
Singapore,SGP,1993,4.98
Singapore,SGP,1994,5.48
Singapore,SGP,1995,5.07
Singapore,SGP,1996,5.27
Singapore,SGP,1997,6.04
Singapore,SGP,1998,5
Singapore,SGP,1999,5.41
Singapore,SGP,2000,7.16
Singapore,SGP,2001,5.95
Singapore,SGP,2002,5.96
Singapore,SGP,2003,4.77
Singapore,SGP,2004,5.48
Singapore,SGP,2005,5.32
Singapore,SGP,2006,5.74
Singapore,SGP,2007,5.47
Singapore,SGP,2008,6.27
Singapore,SGP,2009,5.71
Singapore,SGP,2010,5.24
Singapore,SGP,2011,5.72
Singapore,SGP,2012,5.58
Singapore,SGP,2013,4.96
Singapore,SGP,2014,4.41
Singapore,SGP,1980,2.34
Singapore,SGP,1981,2.59
Singapore,SGP,1982,2.82
Singapore,SGP,1983,2.93
Singapore,SGP,1984,2.44
Singapore,SGP,1985,2.37
Singapore,SGP,1986,2.32
Singapore,SGP,1987,2.51
Singapore,SGP,1988,2.84
Singapore,SGP,1989,3.08
Singapore,SGP,1990,3.25
Singapore,SGP,1991,3.57
Singapore,SGP,1961,0
Singapore,SGP,1962,0
Singapore,SGP,1963,0
Singapore,SGP,1964,0
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0.18
Singapore,SGP,1974,0.41
Singapore,SGP,1975,0.58
Singapore,SGP,1976,0.67
Singapore,SGP,1977,0.16
Singapore,SGP,1978,0.53
Singapore,SGP,1979,2.12
Slovak Republic,SVK,1992,0
Slovak Republic,SVK,1993,1.02
Slovak Republic,SVK,1994,0.21
Slovak Republic,SVK,1995,2.53
Slovak Republic,SVK,1996,2.86
Slovak Republic,SVK,1997,2.81
Slovak Republic,SVK,1998,2.61
Slovak Republic,SVK,1999,2.33
Slovak Republic,SVK,2000,2.48
Slovak Republic,SVK,2001,2.59
Slovak Republic,SVK,2002,2.59
Slovak Republic,SVK,2003,2.62
Slovak Republic,SVK,2004,2.85
Slovak Republic,SVK,2005,3.06
Slovak Republic,SVK,2006,3.19
Slovak Republic,SVK,2007,3.67
Slovak Republic,SVK,2008,3.44
Slovak Republic,SVK,2009,3.13
Slovak Republic,SVK,2010,3.06
Slovak Republic,SVK,2011,3.56
Slovak Republic,SVK,2012,2.99
Slovak Republic,SVK,2013,3.12
Slovak Republic,SVK,2014,2.57
Slovak Republic,SVK,1980,0
Slovak Republic,SVK,1981,0
Slovak Republic,SVK,1982,0
Slovak Republic,SVK,1983,0
Slovak Republic,SVK,1984,0
Slovak Republic,SVK,1985,0
Slovak Republic,SVK,1986,0
Slovak Republic,SVK,1987,0
Slovak Republic,SVK,1988,0
Slovak Republic,SVK,1989,0
Slovak Republic,SVK,1990,0
Slovak Republic,SVK,1991,0
Slovak Republic,SVK,1961,0
Slovak Republic,SVK,1962,0
Slovak Republic,SVK,1963,0
Slovak Republic,SVK,1964,0
Slovak Republic,SVK,1965,0
Slovak Republic,SVK,1966,0
Slovak Republic,SVK,1967,0
Slovak Republic,SVK,1968,0
Slovak Republic,SVK,1969,0
Slovak Republic,SVK,1970,0
Slovak Republic,SVK,1971,0
Slovak Republic,SVK,1972,0
Slovak Republic,SVK,1973,0
Slovak Republic,SVK,1974,0
Slovak Republic,SVK,1975,0
Slovak Republic,SVK,1976,0
Slovak Republic,SVK,1977,0
Slovak Republic,SVK,1978,0
Slovak Republic,SVK,1979,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,2.99
Slovenia,SVN,1996,3.21
Slovenia,SVN,1997,3.24
Slovenia,SVN,1998,3.07
Slovenia,SVN,1999,3.17
Slovenia,SVN,2000,2.97
Slovenia,SVN,2001,3.1
Slovenia,SVN,2002,3.28
Slovenia,SVN,2003,3.28
Slovenia,SVN,2004,3.63
Slovenia,SVN,2005,3.82
Slovenia,SVN,2006,3.9
Slovenia,SVN,2007,4.31
Slovenia,SVN,2008,4.11
Slovenia,SVN,2009,3.35
Slovenia,SVN,2010,3.64
Slovenia,SVN,2011,3.62
Slovenia,SVN,2012,3.35
Slovenia,SVN,2013,3.17
Slovenia,SVN,2014,2.84
Slovenia,SVN,1980,0
Slovenia,SVN,1981,0
Slovenia,SVN,1982,0
Slovenia,SVN,1983,0
Slovenia,SVN,1984,0
Slovenia,SVN,1985,0
Slovenia,SVN,1986,0
Slovenia,SVN,1987,0
Slovenia,SVN,1988,0
Slovenia,SVN,1989,0
Slovenia,SVN,1990,0
Slovenia,SVN,1991,0
Slovenia,SVN,1961,0
Slovenia,SVN,1962,0
Slovenia,SVN,1963,0
Slovenia,SVN,1964,0
Slovenia,SVN,1965,0
Slovenia,SVN,1966,0
Slovenia,SVN,1967,0
Slovenia,SVN,1968,0
Slovenia,SVN,1969,0
Slovenia,SVN,1970,0
Slovenia,SVN,1971,0
Slovenia,SVN,1972,0
Slovenia,SVN,1973,0
Slovenia,SVN,1974,0
Slovenia,SVN,1975,0
Slovenia,SVN,1976,0
Slovenia,SVN,1977,0
Slovenia,SVN,1978,0
Slovenia,SVN,1979,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0
South Africa,ZAF,2004,0
South Africa,ZAF,2005,0
South Africa,ZAF,2006,0
South Africa,ZAF,2007,0
South Africa,ZAF,2008,0
South Africa,ZAF,2009,0
South Africa,ZAF,2010,0
South Africa,ZAF,2011,0
South Africa,ZAF,2012,0
South Africa,ZAF,2013,0
South Africa,ZAF,2014,2.61
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1961,0
South Africa,ZAF,1962,0
South Africa,ZAF,1963,0
South Africa,ZAF,1964,0
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Sudan,SSD,1992,0
South Sudan,SSD,1993,0
South Sudan,SSD,1994,0
South Sudan,SSD,1995,0
South Sudan,SSD,1996,0
South Sudan,SSD,1997,0
South Sudan,SSD,1998,0
South Sudan,SSD,1999,0
South Sudan,SSD,2000,0
South Sudan,SSD,2001,0
South Sudan,SSD,2002,0
South Sudan,SSD,2003,0
South Sudan,SSD,2004,0
South Sudan,SSD,2005,0
South Sudan,SSD,2006,0
South Sudan,SSD,2007,0
South Sudan,SSD,2008,0
South Sudan,SSD,2009,0
South Sudan,SSD,2010,0
South Sudan,SSD,2011,0.05
South Sudan,SSD,2012,0.04
South Sudan,SSD,2013,0.05
South Sudan,SSD,2014,0.04
South Sudan,SSD,1980,0
South Sudan,SSD,1981,0
South Sudan,SSD,1982,0
South Sudan,SSD,1983,0
South Sudan,SSD,1984,0
South Sudan,SSD,1985,0
South Sudan,SSD,1986,0
South Sudan,SSD,1987,0
South Sudan,SSD,1988,0
South Sudan,SSD,1989,0
South Sudan,SSD,1990,0
South Sudan,SSD,1991,0
South Sudan,SSD,1961,0
South Sudan,SSD,1962,0
South Sudan,SSD,1963,0
South Sudan,SSD,1964,0
South Sudan,SSD,1965,0
South Sudan,SSD,1966,0
South Sudan,SSD,1967,0
South Sudan,SSD,1968,0
South Sudan,SSD,1969,0
South Sudan,SSD,1970,0
South Sudan,SSD,1971,0
South Sudan,SSD,1972,0
South Sudan,SSD,1973,0
South Sudan,SSD,1974,0
South Sudan,SSD,1975,0
South Sudan,SSD,1976,0
South Sudan,SSD,1977,0
South Sudan,SSD,1978,0
South Sudan,SSD,1979,0
Spain,ESP,1992,2.61
Spain,ESP,1993,2.35
Spain,ESP,1994,2.48
Spain,ESP,1995,2.62
Spain,ESP,1996,2.5
Spain,ESP,1997,2.69
Spain,ESP,1998,2.87
Spain,ESP,1999,3.02
Spain,ESP,2000,3.18
Spain,ESP,2001,3.19
Spain,ESP,2002,3.35
Spain,ESP,2003,3.5
Spain,ESP,2004,3.56
Spain,ESP,2005,3.68
Spain,ESP,2006,3.62
Spain,ESP,2007,3.7
Spain,ESP,2008,3.57
Spain,ESP,2009,2.83
Spain,ESP,2010,2.71
Spain,ESP,2011,2.52
Spain,ESP,2012,2.35
Spain,ESP,2013,2.18
Spain,ESP,2014,2.19
Spain,ESP,1980,2.1
Spain,ESP,1981,1.98
Spain,ESP,1982,1.91
Spain,ESP,1983,1.85
Spain,ESP,1984,1.75
Spain,ESP,1985,1.71
Spain,ESP,1986,1.87
Spain,ESP,1987,1.91
Spain,ESP,1988,2.04
Spain,ESP,1989,2.28
Spain,ESP,1990,2.35
Spain,ESP,1991,2.47
Spain,ESP,1961,0.8
Spain,ESP,1962,0.83
Spain,ESP,1963,0.88
Spain,ESP,1964,0.95
Spain,ESP,1965,1.06
Spain,ESP,1966,1.12
Spain,ESP,1967,1.18
Spain,ESP,1968,1.27
Spain,ESP,1969,1.4
Spain,ESP,1970,1.51
Spain,ESP,1971,1.61
Spain,ESP,1972,1.72
Spain,ESP,1973,1.9
Spain,ESP,1974,1.97
Spain,ESP,1975,1.96
Spain,ESP,1976,2.14
Spain,ESP,1977,1.99
Spain,ESP,1978,1.9
Spain,ESP,1979,2.05
Sri Lanka,LKA,1992,0.25
Sri Lanka,LKA,1993,0.27
Sri Lanka,LKA,1994,0.28
Sri Lanka,LKA,1995,0.29
Sri Lanka,LKA,1996,0.33
Sri Lanka,LKA,1997,0.34
Sri Lanka,LKA,1998,0.34
Sri Lanka,LKA,1999,0.35
Sri Lanka,LKA,2000,0.39
Sri Lanka,LKA,2001,0.37
Sri Lanka,LKA,2002,0.41
Sri Lanka,LKA,2003,0.44
Sri Lanka,LKA,2004,0.46
Sri Lanka,LKA,2005,0.49
Sri Lanka,LKA,2006,0.5
Sri Lanka,LKA,2007,0.52
Sri Lanka,LKA,2008,0.52
Sri Lanka,LKA,2009,0.48
Sri Lanka,LKA,2010,0.53
Sri Lanka,LKA,2011,0.63
Sri Lanka,LKA,2012,0.65
Sri Lanka,LKA,2013,0.55
Sri Lanka,LKA,2014,0.66
Sri Lanka,LKA,1980,0.2
Sri Lanka,LKA,1981,0.19
Sri Lanka,LKA,1982,0.2
Sri Lanka,LKA,1983,0.21
Sri Lanka,LKA,1984,0.19
Sri Lanka,LKA,1985,0.19
Sri Lanka,LKA,1986,0.18
Sri Lanka,LKA,1987,0.2
Sri Lanka,LKA,1988,0.21
Sri Lanka,LKA,1989,0.2
Sri Lanka,LKA,1990,0.2
Sri Lanka,LKA,1991,0.22
Sri Lanka,LKA,1961,0.19
Sri Lanka,LKA,1962,0.2
Sri Lanka,LKA,1963,0.2
Sri Lanka,LKA,1964,0.2
Sri Lanka,LKA,1965,0.2
Sri Lanka,LKA,1966,0.22
Sri Lanka,LKA,1967,0.21
Sri Lanka,LKA,1968,0.23
Sri Lanka,LKA,1969,0.25
Sri Lanka,LKA,1970,0.21
Sri Lanka,LKA,1971,0.18
Sri Lanka,LKA,1972,0.19
Sri Lanka,LKA,1973,0.2
Sri Lanka,LKA,1974,0.17
Sri Lanka,LKA,1975,0.15
Sri Lanka,LKA,1976,0.15
Sri Lanka,LKA,1977,0.16
Sri Lanka,LKA,1978,0.18
Sri Lanka,LKA,1979,0.21
St. Lucia,LCA,1992,1.41
St. Lucia,LCA,1993,1.31
St. Lucia,LCA,1994,1.56
St. Lucia,LCA,1995,1.6
St. Lucia,LCA,1996,1.69
St. Lucia,LCA,1997,1.58
St. Lucia,LCA,1998,1.67
St. Lucia,LCA,1999,1.76
St. Lucia,LCA,2000,1.65
St. Lucia,LCA,2001,1.5
St. Lucia,LCA,2002,1.39
St. Lucia,LCA,2003,1.52
St. Lucia,LCA,2004,1.5
St. Lucia,LCA,2005,1.83
St. Lucia,LCA,2006,1.71
St. Lucia,LCA,2007,1.52
St. Lucia,LCA,2008,1.41
St. Lucia,LCA,2009,1.48
St. Lucia,LCA,2010,1.51
St. Lucia,LCA,2011,1.48
St. Lucia,LCA,2012,1.42
St. Lucia,LCA,2013,1.3
St. Lucia,LCA,2014,1.22
St. Lucia,LCA,1980,0.77
St. Lucia,LCA,1981,0.76
St. Lucia,LCA,1982,0.75
St. Lucia,LCA,1983,0.61
St. Lucia,LCA,1984,0.74
St. Lucia,LCA,1985,0.87
St. Lucia,LCA,1986,0.99
St. Lucia,LCA,1987,1.06
St. Lucia,LCA,1988,1.22
St. Lucia,LCA,1989,1.57
St. Lucia,LCA,1990,1.35
St. Lucia,LCA,1991,1.31
St. Lucia,LCA,1961,0
St. Lucia,LCA,1962,0
St. Lucia,LCA,1963,0
St. Lucia,LCA,1964,0
St. Lucia,LCA,1965,0
St. Lucia,LCA,1966,0
St. Lucia,LCA,1967,0
St. Lucia,LCA,1968,0
St. Lucia,LCA,1969,0
St. Lucia,LCA,1970,0
St. Lucia,LCA,1971,0
St. Lucia,LCA,1972,0
St. Lucia,LCA,1973,0
St. Lucia,LCA,1974,0
St. Lucia,LCA,1975,0
St. Lucia,LCA,1976,0
St. Lucia,LCA,1977,0.66
St. Lucia,LCA,1978,0.92
St. Lucia,LCA,1979,1.11
Sudan,SDN,1992,0
Sudan,SDN,1993,0
Sudan,SDN,1994,0
Sudan,SDN,1995,0
Sudan,SDN,1996,0
Sudan,SDN,1997,0
Sudan,SDN,1998,0
Sudan,SDN,1999,0
Sudan,SDN,2000,0
Sudan,SDN,2001,0
Sudan,SDN,2002,0
Sudan,SDN,2003,0
Sudan,SDN,2004,0
Sudan,SDN,2005,0
Sudan,SDN,2006,0
Sudan,SDN,2007,0
Sudan,SDN,2008,0
Sudan,SDN,2009,0
Sudan,SDN,2010,0
Sudan,SDN,2011,0.15
Sudan,SDN,2012,0.2
Sudan,SDN,2013,0.13
Sudan,SDN,2014,0.13
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1982,0
Sudan,SDN,1983,0
Sudan,SDN,1984,0
Sudan,SDN,1985,0
Sudan,SDN,1986,0
Sudan,SDN,1987,0
Sudan,SDN,1988,0
Sudan,SDN,1989,0
Sudan,SDN,1990,0
Sudan,SDN,1991,0
Sudan,SDN,1961,0
Sudan,SDN,1962,0
Sudan,SDN,1963,0
Sudan,SDN,1964,0
Sudan,SDN,1965,0
Sudan,SDN,1966,0
Sudan,SDN,1967,0
Sudan,SDN,1968,0
Sudan,SDN,1969,0
Sudan,SDN,1970,0
Sudan,SDN,1971,0
Sudan,SDN,1972,0
Sudan,SDN,1973,0
Sudan,SDN,1974,0
Sudan,SDN,1975,0
Sudan,SDN,1976,0
Sudan,SDN,1977,0
Sudan,SDN,1978,0
Sudan,SDN,1979,0
Suriname,SUR,1992,0
